event_id,participant_id,session_id,condition,disengagement_onset_ts,trigger_source,robot_nonverbal_start_ts,robot_nonverbal_type,robot_nonverbal_end_ts,distraction_end_ts,escalated_to_voice,voice_start_ts,voice_prompt_type,voice_prompt_text_length,highlight_shown,highlight_shown_ts,resumed_within_window,resume_latency_ms,resume_stage
198,wen,session_20260409_wen_4cdaf5,with_system,2026-04-09T21:07:13.697199-04:00,head_turned_away,2026-04-09T21:07:13.697199-04:00,head_turn_plus_wave,,2026-04-09T21:07:18.902417-04:00,0,,,,0,,1,5210.0,resumed_after_nonverbal
199,wen,session_20260409_wen_4cdaf5,with_system,2026-04-09T21:07:31.013747-04:00,gaze_off_screen,2026-04-09T21:07:31.013747-04:00,head_turn_plus_wave,,2026-04-09T21:07:35.828489-04:00,0,,,,0,,1,4810.0,resumed_after_nonverbal
200,wen,session_20260409_wen_4cdaf5,with_system,2026-04-09T21:07:38.872023-04:00,gaze_off_screen,2026-04-09T21:07:38.872023-04:00,head_turn_plus_wave,,2026-04-09T21:07:44.444493-04:00,0,,,,0,,1,5570.0,resumed_after_nonverbal
201,wen,session_20260409_wen_4cdaf5,with_system,2026-04-09T21:07:56.347176-04:00,gaze_off_screen,2026-04-09T21:07:56.347176-04:00,head_turn_plus_wave,,2026-04-09T21:08:02.192425-04:00,0,,,,0,,1,5850.0,resumed_after_nonverbal
202,wen,session_20260409_wen_4ea428,with_system,2026-04-09T22:44:55.625623-04:00,gaze_off_screen,2026-04-09T22:44:55.625623-04:00,head_turn_plus_wave,,2026-04-09T22:45:02.217196-04:00,0,,,,0,,1,6590.0,resumed_after_nonverbal
203,wen,session_20260409_wen_4ea428,with_system,2026-04-09T22:45:05.024682-04:00,gaze_off_screen,2026-04-09T22:45:05.024682-04:00,head_turn_plus_wave,,2026-04-09T22:45:10.643563-04:00,0,,,,0,,1,5620.0,resumed_after_nonverbal
204,wen,session_20260409_wen_4ea428,with_system,2026-04-09T22:45:39.913867-04:00,gaze_off_screen,2026-04-09T22:45:39.913867-04:00,head_turn_plus_wave,,2026-04-09T22:45:44.570968-04:00,0,,,,0,,1,4660.0,resumed_after_nonverbal
205,wen,session_20260409_wen_4ea428,with_system,2026-04-09T22:45:47.836727-04:00,gaze_off_screen,2026-04-09T22:45:47.836727-04:00,head_turn_plus_wave,,2026-04-09T22:45:53.513713-04:00,0,,,,0,,1,5680.0,resumed_after_nonverbal
206,wen,session_20260409_wen_4ea428,with_system,2026-04-09T22:46:14.284124-04:00,gaze_off_screen,2026-04-09T22:46:14.284124-04:00,head_turn_plus_wave,,2026-04-09T22:46:20.666008-04:00,0,,,,0,,1,6380.0,resumed_after_nonverbal
207,wen,session_20260409_wen_4ea428,with_system,2026-04-09T22:46:29.628169-04:00,head_turned_away,2026-04-09T22:46:29.628169-04:00,head_turn_plus_wave,,2026-04-09T22:46:34.272633-04:00,0,,,,0,,1,4640.0,resumed_after_nonverbal
208,wen,session_20260409_wen_4ea428,with_system,2026-04-09T22:46:45.622453-04:00,head_turned_away,2026-04-09T22:46:45.622453-04:00,head_turn_plus_wave,,2026-04-09T22:46:50.902959-04:00,0,,,,0,,1,5280.0,resumed_after_nonverbal
209,wen,session_20260409_wen_4ea428,with_system,2026-04-09T22:47:02.025822-04:00,head_turned_away,2026-04-09T22:47:02.025822-04:00,head_turn_plus_wave,,2026-04-09T22:47:05.921703-04:00,0,,,,0,,1,3900.0,resumed_after_nonverbal
210,wen,session_20260409_wen_4ea428,with_system,2026-04-09T22:48:43.601288-04:00,head_turned_away,2026-04-09T22:48:43.601288-04:00,head_turn_plus_wave,,2026-04-09T22:48:48.104398-04:00,0,,,,0,,1,4500.0,resumed_after_nonverbal
211,wen,session_20260409_wen_4ea428,with_system,2026-04-09T22:48:50.917011-04:00,head_turned_away,2026-04-09T22:48:50.917011-04:00,head_turn_plus_wave,,2026-04-09T22:49:14.124477-04:00,0,,,,0,,1,23210.0,resumed_after_nonverbal
212,wen,session_20260409_wen_4ea428,with_system,2026-04-09T22:49:22.559733-04:00,gaze_off_screen,2026-04-09T22:49:22.559733-04:00,head_turn_plus_wave,,2026-04-09T22:49:34.037480-04:00,0,,,,0,,1,11480.0,resumed_after_nonverbal
213,wen,session_20260409_wen_4ea428,with_system,2026-04-09T22:49:39.745069-04:00,gaze_off_screen,2026-04-09T22:49:39.745069-04:00,head_turn_plus_wave,,,0,,,,0,,0,,not_resumed
214,wen,session_20260409_wen_58e9d8,with_system,2026-04-09T21:49:11.704908-04:00,gaze_off_screen,2026-04-09T21:49:11.704908-04:00,head_turn_plus_wave,,2026-04-09T21:49:16.163488-04:00,0,,,,0,,1,4460.0,resumed_after_nonverbal
215,wen,session_20260409_wen_58e9d8,with_system,2026-04-09T21:49:19.077577-04:00,gaze_off_screen,2026-04-09T21:49:19.077577-04:00,head_turn_plus_wave,,2026-04-09T21:49:21.444243-04:00,0,,,,0,,1,2370.0,resumed_after_nonverbal
216,wen,session_20260409_wen_58e9d8,with_system,2026-04-09T21:49:56.579469-04:00,gaze_off_screen,2026-04-09T21:49:56.579469-04:00,head_turn_plus_wave,,2026-04-09T21:50:03.953470-04:00,0,,,,0,,1,7370.0,resumed_after_nonverbal
217,wen,session_20260409_wen_58e9d8,with_system,2026-04-09T21:50:06.985966-04:00,gaze_off_screen,2026-04-09T21:50:06.985966-04:00,head_turn_plus_wave,,2026-04-09T21:50:12.694094-04:00,0,,,,0,,1,5710.0,resumed_after_nonverbal
218,wen,session_20260409_wen_58e9d8,with_system,2026-04-09T21:50:34.016694-04:00,gaze_off_screen,2026-04-09T21:50:34.016694-04:00,head_turn_plus_wave,,2026-04-09T21:50:37.217688-04:00,0,,,,0,,1,3200.0,resumed_after_nonverbal
219,wen,session_20260409_wen_58e9d8,with_system,2026-04-09T21:50:59.539696-04:00,gaze_off_screen,2026-04-09T21:50:59.539696-04:00,head_turn_plus_wave,,2026-04-09T21:51:03.120874-04:00,0,,,,0,,1,3580.0,resumed_after_nonverbal
220,wen,session_20260409_wen_58e9d8,with_system,2026-04-09T21:51:05.912529-04:00,gaze_off_screen,2026-04-09T21:51:05.912529-04:00,head_turn_plus_wave,,2026-04-09T21:51:12.360706-04:00,0,,,,0,,1,6450.0,resumed_after_nonverbal
221,wen,session_20260409_wen_58e9d8,with_system,2026-04-09T21:51:22.684384-04:00,gaze_off_screen,2026-04-09T21:51:22.684384-04:00,head_turn_plus_wave,,2026-04-09T21:51:28.993358-04:00,0,,,,0,,1,6310.0,resumed_after_nonverbal
222,wen,session_20260409_wen_58e9d8,with_system,2026-04-09T21:51:43.558345-04:00,gaze_off_screen,2026-04-09T21:51:43.558345-04:00,head_turn_plus_wave,,2026-04-09T21:51:53.165042-04:00,0,,,,0,,1,9610.0,resumed_after_nonverbal
223,wen,session_20260409_wen_76b613,with_system,2026-04-09T22:51:43.530216-04:00,gaze_off_screen,2026-04-09T22:51:43.530216-04:00,head_turn_plus_wave,,2026-04-09T22:52:31.924233-04:00,0,,,,0,,0,48390.0,not_resumed
224,wen,session_20260409_wen_90d39a,with_system,2026-04-09T22:09:52.532369-04:00,gaze_off_screen,2026-04-09T22:09:52.532369-04:00,head_turn_plus_wave,,2026-04-09T22:09:58.348839-04:00,0,,,,0,,1,5820.0,resumed_after_nonverbal
225,wen,session_20260409_wen_90d39a,with_system,2026-04-09T22:10:01.273598-04:00,head_turned_away,2026-04-09T22:10:01.273598-04:00,head_turn_plus_wave,,2026-04-09T22:10:03.911379-04:00,0,,,,0,,1,2640.0,resumed_after_nonverbal
226,wen,session_20260409_wen_90d39a,with_system,2026-04-09T22:10:08.093832-04:00,head_turned_away,2026-04-09T22:10:08.093832-04:00,head_turn_plus_wave,,2026-04-09T22:10:14.799319-04:00,0,,,,0,,1,6710.0,resumed_after_nonverbal
227,wen,session_20260409_wen_90d39a,with_system,2026-04-09T22:10:34.819890-04:00,gaze_off_screen,2026-04-09T22:10:34.819890-04:00,head_turn_plus_wave,,2026-04-09T22:10:40.024492-04:00,0,,,,0,,1,5200.0,resumed_after_nonverbal
228,wen,session_20260409_wen_90d39a,with_system,2026-04-09T22:10:43.544269-04:00,head_turned_away,2026-04-09T22:10:43.544269-04:00,head_turn_plus_wave,,2026-04-09T22:10:56.740244-04:00,0,,,,0,,1,13200.0,resumed_after_nonverbal
229,wen,session_20260409_wen_90d39a,with_system,2026-04-09T22:11:15.659962-04:00,gaze_off_screen,2026-04-09T22:11:15.659962-04:00,head_turn_plus_wave,,2026-04-09T22:11:19.021665-04:00,0,,,,0,,1,3360.0,resumed_after_nonverbal
230,wen,session_20260409_wen_90d39a,with_system,2026-04-09T22:11:23.480115-04:00,gaze_off_screen,2026-04-09T22:11:23.480115-04:00,head_turn_plus_wave,,2026-04-09T22:11:28.663679-04:00,0,,,,0,,1,5180.0,resumed_after_nonverbal
231,wen,session_20260409_wen_90d39a,with_system,2026-04-09T22:14:10.643158-04:00,head_turned_away,2026-04-09T22:14:10.643158-04:00,head_turn_plus_wave,,2026-04-09T22:14:15.498437-04:00,0,,,,0,,1,4860.0,resumed_after_nonverbal
232,wen,session_20260409_wen_90d39a,with_system,2026-04-09T22:14:32.154932-04:00,head_turned_away,2026-04-09T22:14:32.154932-04:00,head_turn_plus_wave,,2026-04-09T22:14:32.555250-04:00,0,,,,0,,1,400.0,resumed_after_nonverbal
233,wen,session_20260409_wen_94cd63,with_system,2026-04-09T20:33:36.683190-04:00,gaze_off_screen,2026-04-09T20:33:36.683190-04:00,head_turn_plus_wave,,2026-04-09T20:33:41.290004-04:00,0,,,,0,,1,4610.0,resumed_after_nonverbal
234,wen,session_20260409_wen_94cd63,with_system,2026-04-09T20:33:50.163151-04:00,gaze_off_screen,2026-04-09T20:33:50.163151-04:00,head_turn_plus_wave,,2026-04-09T20:33:57.563632-04:00,0,,,,0,,1,7400.0,resumed_after_nonverbal
235,wen,session_20260409_wen_94cd63,with_system,2026-04-09T20:34:15.868837-04:00,gaze_off_screen,2026-04-09T20:34:15.868837-04:00,head_turn_plus_wave,,2026-04-09T20:34:35.878604-04:00,0,,,,0,,1,20010.0,resumed_after_nonverbal
236,wen,session_20260409_wen_94cd63,with_system,2026-04-09T20:34:47.017024-04:00,head_turned_away,2026-04-09T20:34:47.017024-04:00,head_turn_plus_wave,,2026-04-09T20:35:06.385987-04:00,0,,,,0,,1,19370.0,resumed_after_nonverbal
237,wen,session_20260409_wen_94cd63,with_system,2026-04-09T20:35:10.415871-04:00,gaze_off_screen,2026-04-09T20:35:10.415871-04:00,head_turn_plus_wave,,2026-04-09T20:35:14.312624-04:00,0,,,,0,,1,3900.0,resumed_after_nonverbal
238,wen,session_20260409_wen_94cd63,with_system,2026-04-09T20:35:42.408522-04:00,gaze_off_screen,2026-04-09T20:35:42.408522-04:00,head_turn_plus_wave,,2026-04-09T20:35:49.343581-04:00,0,,,,0,,1,6940.0,resumed_after_nonverbal
239,wen,session_20260409_wen_94cd63,with_system,2026-04-09T20:35:52.580075-04:00,gaze_off_screen,2026-04-09T20:35:52.580075-04:00,head_turn_plus_wave,,2026-04-09T20:35:58.689379-04:00,0,,,,0,,1,6110.0,resumed_after_nonverbal
240,wen,session_20260409_wen_9ec281,with_system,2026-04-09T23:11:53.695631-04:00,gaze_off_screen,2026-04-09T23:11:53.695631-04:00,head_turn_plus_wave,,,0,,,,0,,0,,not_resumed
241,wen,session_20260409_wen_ae3212,with_system,2026-04-09T16:59:35.912269-04:00,gaze_off_screen,2026-04-09T16:59:35.912269-04:00,head_turn_plus_wave,,2026-04-09T16:59:53.645189-04:00,0,,,,0,,1,17730.0,resumed_after_nonverbal
242,wen,session_20260409_wen_b0b4b2,with_system,2026-04-09T16:50:53.756011-04:00,gaze_off_screen,2026-04-09T16:50:53.756011-04:00,head_turn_plus_wave,,2026-04-09T16:50:57.286855-04:00,0,,,,0,,1,3530.0,resumed_after_nonverbal
243,wen,session_20260409_wen_b0b4b2,with_system,2026-04-09T16:52:27.224221-04:00,gaze_off_screen,2026-04-09T16:52:27.224221-04:00,head_turn_plus_wave,,2026-04-09T16:52:34.726641-04:00,0,,,,0,,1,7500.0,resumed_after_nonverbal
244,wen,session_20260409_wen_b0b4b2,with_system,2026-04-09T16:52:39.794162-04:00,head_turned_away,2026-04-09T16:52:39.794162-04:00,head_turn_plus_wave,,2026-04-09T16:52:43.643205-04:00,0,,,,0,,1,3850.0,resumed_after_nonverbal
245,wen,session_20260409_wen_b0b4b2,with_system,2026-04-09T16:52:53.373864-04:00,head_turned_away,2026-04-09T16:52:53.373864-04:00,head_turn_plus_wave,,2026-04-09T16:52:56.634949-04:00,0,,,,0,,1,3260.0,resumed_after_nonverbal
246,wen,session_20260409_wen_b0b4b2,with_system,2026-04-09T16:53:19.352034-04:00,head_turned_away,2026-04-09T16:53:19.352034-04:00,head_turn_plus_wave,,2026-04-09T16:53:26.749267-04:00,0,,,,0,,1,7400.0,resumed_after_nonverbal
247,wen,session_20260409_wen_b0b4b2,with_system,2026-04-09T16:53:40.420602-04:00,head_turned_away,2026-04-09T16:53:40.420602-04:00,head_turn_plus_wave,,2026-04-09T16:53:48.005004-04:00,0,,,,0,,1,7580.0,resumed_after_nonverbal
248,wen,session_20260409_wen_b0b4b2,with_system,2026-04-09T16:53:58.416572-04:00,head_turned_away,2026-04-09T16:53:58.416572-04:00,head_turn_plus_wave,,2026-04-09T16:54:07.300546-04:00,0,,,,0,,1,8880.0,resumed_after_nonverbal
249,wen,session_20260409_wen_b0b4b2,with_system,2026-04-09T16:54:18.415823-04:00,gaze_off_screen,2026-04-09T16:54:18.415823-04:00,head_turn_plus_wave,,2026-04-09T16:54:22.563121-04:00,0,,,,0,,1,4150.0,resumed_after_nonverbal
250,wen,session_20260409_wen_e7947e,with_system,2026-04-09T23:19:27.183511-04:00,gaze_off_screen,2026-04-09T23:19:27.183511-04:00,head_turn_plus_wave,,2026-04-09T23:19:32.961093-04:00,0,,,,0,,1,5780.0,resumed_after_nonverbal
251,wen,session_20260409_wen_e7947e,with_system,2026-04-09T23:19:35.826750-04:00,head_turned_away,2026-04-09T23:19:35.826750-04:00,head_turn_plus_wave,,2026-04-09T23:19:38.364659-04:00,0,,,,0,,1,2540.0,resumed_after_nonverbal
252,wen,session_20260409_wen_e7947e,with_system,2026-04-09T23:19:41.499861-04:00,head_turned_away,2026-04-09T23:19:41.499861-04:00,head_turn_plus_wave,,2026-04-09T23:19:44.548216-04:00,0,,,,0,,1,3050.0,resumed_after_nonverbal
253,wen,session_20260409_wen_e7947e,with_system,2026-04-09T23:19:47.479412-04:00,head_turned_away,2026-04-09T23:19:47.479412-04:00,head_turn_plus_wave,,2026-04-09T23:19:53.797566-04:00,0,,,,0,,1,6320.0,resumed_after_nonverbal
254,wen,session_20260409_wen_e7947e,with_system,2026-04-09T23:20:06.123792-04:00,gaze_off_screen,2026-04-09T23:20:06.123792-04:00,head_turn_plus_wave,,2026-04-09T23:20:28.451913-04:00,0,,,,0,,1,22330.0,resumed_after_nonverbal
255,wen,session_20260409_wen_e7947e,with_system,2026-04-09T23:20:31.253004-04:00,head_turned_away,2026-04-09T23:20:31.253004-04:00,head_turn_plus_wave,,,0,,,,0,,0,,not_resumed
256,wen,session_20260409_wen_f11487,with_system,2026-04-09T22:02:33.196391-04:00,gaze_off_screen,2026-04-09T22:02:33.196391-04:00,head_turn_plus_wave,,2026-04-09T22:02:36.607958-04:00,0,,,,0,,1,3410.0,resumed_after_nonverbal
257,wen,session_20260409_wen_f11487,with_system,2026-04-09T22:02:41.130601-04:00,gaze_off_screen,2026-04-09T22:02:41.130601-04:00,head_turn_plus_wave,,2026-04-09T22:02:46.882490-04:00,0,,,,0,,1,5750.0,resumed_after_nonverbal
258,wen,session_20260409_wen_f11487,with_system,2026-04-09T22:03:00.742764-04:00,gaze_off_screen,2026-04-09T22:03:00.742764-04:00,head_turn_plus_wave,,2026-04-09T22:03:04.224461-04:00,0,,,,0,,1,3480.0,resumed_after_nonverbal
259,wen,session_20260409_wen_f11487,with_system,2026-04-09T22:03:07.212863-04:00,gaze_off_screen,2026-04-09T22:03:07.212863-04:00,head_turn_plus_wave,,2026-04-09T22:03:25.797809-04:00,0,,,,0,,1,18580.0,resumed_after_nonverbal
260,wen,session_20260409_wen_f11487,with_system,2026-04-09T22:03:28.645521-04:00,gaze_off_screen,2026-04-09T22:03:28.645521-04:00,head_turn_plus_wave,,,0,,,,0,,0,,not_resumed
261,wen,session_20260409_wen_f60a59,with_system,2026-04-09T16:24:55.753578-04:00,gaze_off_screen,2026-04-09T16:24:55.753578-04:00,head_turn_plus_wave,,2026-04-09T16:25:04.509525-04:00,0,,,,0,,1,8760.0,resumed_after_nonverbal
262,wen,session_20260409_wen_f60a59,with_system,2026-04-09T16:25:07.320799-04:00,gaze_off_screen,2026-04-09T16:25:07.320799-04:00,head_turn_plus_wave,,2026-04-09T16:25:11.521790-04:00,0,,,,0,,1,4200.0,resumed_after_nonverbal
263,wen,session_20260409_wen_f60a59,with_system,2026-04-09T16:25:32.291482-04:00,gaze_off_screen,2026-04-09T16:25:32.291482-04:00,head_turn_plus_wave,,2026-04-09T16:26:13.325354-04:00,0,,,,0,,1,41030.0,resumed_after_nonverbal
264,wen,session_20260409_wen_f60a59,with_system,2026-04-09T16:26:33.119348-04:00,gaze_off_screen,2026-04-09T16:26:33.119348-04:00,head_turn_plus_wave,,2026-04-09T16:26:36.959567-04:00,0,,,,0,,1,3840.0,resumed_after_nonverbal
265,wen,session_20260409_wen_fc759f,with_system,2026-04-09T17:27:16.039345-04:00,gaze_off_screen,2026-04-09T17:27:16.039345-04:00,head_turn_plus_wave,,2026-04-09T17:27:16.344359-04:00,0,,,,0,,1,310.0,resumed_after_nonverbal
266,wen,session_20260409_wen_fc759f,with_system,2026-04-09T17:27:29.294025-04:00,gaze_off_screen,2026-04-09T17:27:29.294025-04:00,head_turn_plus_wave,,2026-04-09T17:27:37.786344-04:00,0,,,,0,,1,8490.0,resumed_after_nonverbal
267,wen,session_20260409_wen_fc759f,with_system,2026-04-09T17:27:50.130104-04:00,gaze_off_screen,2026-04-09T17:27:50.130104-04:00,head_turn_plus_wave,,2026-04-09T17:27:55.809737-04:00,0,,,,0,,1,5680.0,resumed_after_nonverbal
268,wen,session_20260409_wen_fc759f,with_system,2026-04-09T17:28:02.704625-04:00,head_turned_away,2026-04-09T17:28:02.704625-04:00,head_turn_plus_wave,,2026-04-09T17:28:05.846013-04:00,0,,,,0,,1,3140.0,resumed_after_nonverbal
269,wen,session_20260409_wen_fc759f,with_system,2026-04-09T17:28:29.743188-04:00,head_turned_away,2026-04-09T17:28:29.743188-04:00,head_turn_plus_wave,,2026-04-09T17:28:36.465137-04:00,0,,,,0,,1,6720.0,resumed_after_nonverbal
270,wen,session_20260409_wen_fc759f,with_system,2026-04-09T17:28:43.653996-04:00,gaze_off_screen,2026-04-09T17:28:43.653996-04:00,head_turn_plus_wave,,2026-04-09T17:28:46.234294-04:00,0,,,,0,,1,2580.0,resumed_after_nonverbal
271,wen,session_20260409_wen_fc759f,with_system,2026-04-09T17:28:49.041285-04:00,gaze_off_screen,2026-04-09T17:28:49.041285-04:00,head_turn_plus_wave,,2026-04-09T17:28:49.238406-04:00,0,,,,0,,1,200.0,resumed_after_nonverbal
272,wen,session_20260409_wen_fc759f,with_system,2026-04-09T17:28:52.031232-04:00,gaze_off_screen,2026-04-09T17:28:52.031232-04:00,head_turn_plus_wave,,2026-04-09T17:28:55.238238-04:00,0,,,,0,,1,3210.0,resumed_after_nonverbal
273,wen,session_20260409_wen_fc759f,with_system,2026-04-09T17:28:58.134999-04:00,gaze_off_screen,2026-04-09T17:28:58.134999-04:00,head_turn_plus_wave,,2026-04-09T17:29:00.616774-04:00,0,,,,0,,1,2480.0,resumed_after_nonverbal
274,wen,session_20260409_wen_fc759f,with_system,2026-04-09T17:29:06.155033-04:00,gaze_off_screen,2026-04-09T17:29:06.155033-04:00,head_turn_plus_wave,,2026-04-09T17:29:11.241869-04:00,0,,,,0,,1,5090.0,resumed_after_nonverbal
275,wen,session_20260409_wen_fc759f,with_system,2026-04-09T17:30:48.589392-04:00,gaze_off_screen,2026-04-09T17:30:48.589392-04:00,head_turn_plus_wave,,2026-04-09T17:30:51.351745-04:00,0,,,,0,,1,2760.0,resumed_after_nonverbal
276,wen,session_20260409_wen_fc759f,with_system,2026-04-09T17:30:54.922802-04:00,gaze_off_screen,2026-04-09T17:30:54.922802-04:00,head_turn_plus_wave,,2026-04-09T17:30:57.527870-04:00,0,,,,0,,1,2610.0,resumed_after_nonverbal
277,wen,session_20260409_wen_fc759f,with_system,2026-04-09T17:31:00.657098-04:00,gaze_off_screen,2026-04-09T17:31:00.657098-04:00,head_turn_plus_wave,,2026-04-09T17:31:05.884289-04:00,0,,,,0,,1,5230.0,resumed_after_nonverbal
278,wen,session_20260409_wen_fc759f,with_system,2026-04-09T17:31:11.065910-04:00,gaze_off_screen,2026-04-09T17:31:11.065910-04:00,head_turn_plus_wave,,2026-04-09T17:31:24.799798-04:00,0,,,,0,,1,13730.0,resumed_after_nonverbal
279,wen,session_20260409_wen_fc759f,with_system,2026-04-09T17:31:30.113153-04:00,gaze_off_screen,2026-04-09T17:31:30.113153-04:00,head_turn_plus_wave,,2026-04-09T17:31:34.653216-04:00,0,,,,0,,1,4540.0,resumed_after_nonverbal
280,wen,session_20260409_wen_fc759f,with_system,2026-04-09T17:31:43.959237-04:00,gaze_off_screen,2026-04-09T17:31:43.959237-04:00,head_turn_plus_wave,,2026-04-09T17:31:46.407498-04:00,0,,,,0,,1,2450.0,resumed_after_nonverbal
281,wen,session_20260409_wen_fc759f,with_system,2026-04-09T17:32:38.100706-04:00,gaze_off_screen,2026-04-09T17:32:38.100706-04:00,head_turn_plus_wave,,2026-04-09T17:32:40.750256-04:00,0,,,,0,,1,2650.0,resumed_after_nonverbal
282,wen,session_20260409_wen_fc759f,with_system,2026-04-09T17:32:48.349840-04:00,gaze_off_screen,2026-04-09T17:32:48.349840-04:00,head_turn_plus_wave,,2026-04-09T17:32:52.585103-04:00,0,,,,0,,1,4240.0,resumed_after_nonverbal
283,wen,session_20260409_wen_fc759f,with_system,2026-04-09T17:32:58.614051-04:00,head_turned_away,2026-04-09T17:32:58.614051-04:00,head_turn_plus_wave,,2026-04-09T17:33:02.952319-04:00,0,,,,0,,1,4340.0,resumed_after_nonverbal
284,wen,session_20260409_wen_fc759f,with_system,2026-04-09T17:33:05.884264-04:00,head_turned_away,2026-04-09T17:33:05.884264-04:00,head_turn_plus_wave,,2026-04-09T17:33:10.435246-04:00,0,,,,0,,1,4550.0,resumed_after_nonverbal
285,wen,session_20260409_wen_fc759f,with_system,2026-04-09T17:33:35.617133-04:00,gaze_off_screen,2026-04-09T17:33:35.617133-04:00,head_turn_plus_wave,,2026-04-09T17:33:42.428775-04:00,0,,,,0,,1,6810.0,resumed_after_nonverbal
286,wen,session_20260409_wen_fc759f,with_system,2026-04-09T17:33:59.422051-04:00,gaze_off_screen,2026-04-09T17:33:59.422051-04:00,head_turn_plus_wave,,2026-04-09T17:34:08.131841-04:00,0,,,,0,,1,8710.0,resumed_after_nonverbal
287,wen,session_20260409_wen_fc759f,with_system,2026-04-09T17:34:13.259107-04:00,head_turned_away,2026-04-09T17:34:13.259107-04:00,head_turn_plus_wave,,2026-04-09T17:34:18.172358-04:00,0,,,,0,,1,4910.0,resumed_after_nonverbal
288,wen,session_20260409_wen_fc759f,with_system,2026-04-09T17:36:31.220263-04:00,head_turned_away,2026-04-09T17:36:31.220263-04:00,head_turn_plus_wave,,2026-04-09T17:36:35.734975-04:00,0,,,,0,,1,4510.0,resumed_after_nonverbal
289,4,session_20260410_4_f9de1d,with_system,2026-04-10T14:42:14.769168-04:00,gaze_off_screen,2026-04-10T14:42:14.769168-04:00,head_turn_plus_wave,,2026-04-10T14:42:27.152433-04:00,0,,,,0,,1,12380.0,resumed_after_nonverbal
290,4,session_20260410_4_f9de1d,with_system,2026-04-10T14:45:48.966801-04:00,gaze_off_screen,2026-04-10T14:45:48.966801-04:00,head_turn_plus_wave,,2026-04-10T14:45:53.815414-04:00,0,,,,0,,1,4850.0,resumed_after_nonverbal
291,4,session_20260410_4_f9de1d,with_system,2026-04-10T14:45:56.795667-04:00,gaze_off_screen,2026-04-10T14:45:56.795667-04:00,head_turn_plus_wave,,2026-04-10T14:46:04.144959-04:00,0,,,,0,,1,7350.0,resumed_after_nonverbal
292,4,session_20260410_4_f9de1d,with_system,2026-04-10T14:46:07.231709-04:00,gaze_off_screen,2026-04-10T14:46:07.231709-04:00,head_turn_plus_wave,,2026-04-10T14:46:23.145973-04:00,0,,,,0,,1,15910.0,resumed_after_nonverbal
293,4,session_20260410_4_f9de1d,with_system,2026-04-10T14:47:01.491808-04:00,gaze_off_screen,2026-04-10T14:47:01.491808-04:00,head_turn_plus_wave,,2026-04-10T14:47:11.158385-04:00,0,,,,0,,1,9670.0,resumed_after_nonverbal
294,4,session_20260410_4_f9de1d,with_system,2026-04-10T14:47:14.415147-04:00,gaze_off_screen,2026-04-10T14:47:14.415147-04:00,head_turn_plus_wave,,2026-04-10T14:47:18.009892-04:00,0,,,,0,,1,3590.0,resumed_after_nonverbal
295,4,session_20260410_4_f9de1d,with_system,2026-04-10T14:47:21.125165-04:00,gaze_off_screen,2026-04-10T14:47:21.125165-04:00,head_turn_plus_wave,,2026-04-10T14:48:09.344107-04:00,1,2026-04-10T14:48:09.696908-04:00,generic,60,1,2026-04-10T14:48:09.696908-04:00,0,48220.0,not_resumed
296,4,session_20260410_4_f9de1d,with_system,2026-04-10T14:48:38.436836-04:00,gaze_off_screen,2026-04-10T14:48:38.436836-04:00,head_turn_plus_wave,,2026-04-10T14:48:43.766686-04:00,0,,,,0,,1,5330.0,resumed_after_nonverbal
297,4,session_20260410_4_f9de1d,with_system,2026-04-10T14:48:46.945858-04:00,gaze_off_screen,2026-04-10T14:48:46.945858-04:00,head_turn_plus_wave,,2026-04-10T14:48:53.900753-04:00,0,,,,0,,1,6950.0,resumed_after_nonverbal
298,4,session_20260410_4_f9de1d,with_system,2026-04-10T14:48:56.855731-04:00,gaze_off_screen,2026-04-10T14:48:56.855731-04:00,head_turn_plus_wave,,2026-04-10T14:49:01.602058-04:00,0,,,,0,,1,4750.0,resumed_after_nonverbal
299,4,session_20260410_4_f9de1d,with_system,2026-04-10T14:49:04.608335-04:00,gaze_off_screen,2026-04-10T14:49:04.608335-04:00,head_turn_plus_wave,,2026-04-10T14:49:13.234884-04:00,0,,,,0,,1,8630.0,resumed_after_nonverbal
300,4,session_20260410_4_f9de1d,with_system,2026-04-10T14:49:16.905752-04:00,gaze_off_screen,2026-04-10T14:49:16.905752-04:00,head_turn_plus_wave,,2026-04-10T14:49:20.587341-04:00,0,,,,0,,1,3680.0,resumed_after_nonverbal
301,4,session_20260410_4_f9de1d,with_system,2026-04-10T14:53:12.973437-04:00,gaze_off_screen,2026-04-10T14:53:12.973437-04:00,head_turn_plus_wave,,2026-04-10T14:53:14.543948-04:00,0,,,,0,,1,1570.0,resumed_after_nonverbal
302,4,session_20260410_4_f9de1d,with_system,2026-04-10T14:53:17.738124-04:00,gaze_off_screen,2026-04-10T14:53:17.738124-04:00,head_turn_plus_wave,,2026-04-10T14:53:21.119850-04:00,0,,,,0,,1,3380.0,resumed_after_nonverbal
303,4,session_20260410_4_f9de1d,with_system,2026-04-10T14:53:42.061453-04:00,gaze_off_screen,2026-04-10T14:53:42.061453-04:00,head_turn_plus_wave,,2026-04-10T14:53:50.990816-04:00,0,,,,0,,1,8930.0,resumed_after_nonverbal
